Date,AMZN_Adjusted Close,AMZN_EMA,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Effective_Fed_Rate,AMZN_MACD,AMZN_MACD_Signal,AMZN_MACD_Hist,AMZN_RSI,AMZN_SMA,AAPL_Adjusted Close,AAPL_EMA,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Effective_Fed_Rate,AAPL_MACD,AAPL_MACD_Signal,AAPL_MACD_Hist,AAPL_RSI,AAPL_SMA,MSFT_Adjusted Close,MSFT_EMA,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Effective_Fed_Rate,MSFT_MACD,MSFT_MACD_Signal,MSFT_MACD_Hist,MSFT_RSI,MSFT_SMA
2010-07-06,5.503,5.7415,1.2537,1.2662,1.2478,1.2625,0.18,-0.2089,-0.1511,-0.0578,28.6548,5.7883,7.48148578548918,7.7977,1.2537,1.2662,1.2478,1.2625,0.18,0.0035,0.0772,-0.0737,36.191,7.918,18.0612649867217,18.395,1.2537,1.2662,1.2478,1.2625,0.18,-0.7082,-0.5891,-0.1191,32.4275,18.542
2010-07-02,5.457,5.788,1.2518,1.2611,1.248,1.255,0.18,-0.1997,-0.1366,-0.063,29.0572,5.869,7.43063226428306,7.8521,1.2518,1.2611,1.248,1.255,0.18,0.0306,0.0956,-0.065,35.3022,7.9983,17.6442332594884,18.4894,1.2518,1.2611,1.248,1.255,0.18,-0.7081,-0.5593,-0.1488,26.0175,18.7755
2010-07-01,5.548,5.8418,1.2233,1.254,1.2191,1.2515,0.17,-0.1864,-0.1209,-0.0655,21.6477,5.9468,7.47697215934662,7.9221,1.2233,1.254,1.2191,1.2515,0.17,0.0663,0.1119,-0.0455,38.9499,8.0637,17.5608269140417,18.662,1.2233,1.254,1.2191,1.2515,0.17,-0.6714,-0.5221,-0.1493,20.6368,19.0038
2010-06-30,5.463,5.9299,1.219,1.2304,1.2164,1.2234,0.09,-0.1564,-0.1045,-0.0519,20.4634,6.036,7.56874922424524,7.9821,1.219,1.2304,1.2164,1.2234,0.09,0.0993,0.1233,-0.0239,41.3844,8.1128,17.4470909884326,18.9185,1.219,1.2304,1.2164,1.2234,0.09,-0.5939,-0.4848,-0.1091,21.7438,19.2669
2010-06-29,5.4305,6.0412,1.2275,1.2291,1.2148,1.2187,0.15,-0.1143,-0.0915,-0.0228,30.3838,6.1201,7.70837072625493,8.0393,1.2275,1.2291,1.2148,1.2187,0.15,0.1326,0.1293,0.0033,50.0396,8.126,17.6745628396508,19.1966,1.2275,1.2291,1.2148,1.2187,0.15,-0.5026,-0.4575,-0.0451,26.871,19.5072
2010-06-28,5.89,6.092,1.2377,1.2398,1.2263,1.2281,0.17,-0.098,-0.0858,-0.0122,35.6259,6.1548,8.07337262698285,8.0597,1.2377,1.2398,1.2263,1.2281,0.17,0.1504,0.1284,0.022,53.8849,8.1005,18.4328023437113,19.3967,1.2377,1.2398,1.2263,1.2281,0.17,-0.4428,-0.4462,0.0034,29.7628,19.6301
2010-06-25,6.05,6.1252,1.2328,1.2395,1.225,1.2374,0.16,-0.0889,-0.0828,-0.0061,32.7639,6.1817,8.02522728146227,8.0658,1.2328,1.2395,1.225,1.2374,0.16,0.1624,0.1229,0.0395,58.3834,8.0675,18.6015106333648,19.5772,1.2328,1.2395,1.225,1.2374,0.16,-0.3895,-0.4471,0.0576,34.5131,19.7324
2010-06-24,5.9165,6.1737,1.2311,1.2388,1.2259,1.2328,0.16,-0.0724,-0.0812,0.0088,38.0621,6.198,8.09443621564811,8.0523,1.2311,1.2388,1.2259,1.2328,0.16,0.1657,0.1131,0.0527,59.7312,8.0018,18.9559876015131,19.7068,1.2311,1.2388,1.2259,1.2328,0.16,-0.3574,-0.4615,0.1041,38.738,19.7317
2010-06-23,6.0725,6.2055,1.2267,1.2343,1.2207,1.231,0.17,-0.0628,-0.0834,0.0206,41.7523,6.1949,8.15371517232033,8.0296,1.2267,1.2343,1.2207,1.231,0.17,0.1647,0.0999,0.0648,64.8638,7.9231,19.1895253687637,19.7962,1.2267,1.2343,1.2207,1.231,0.17,-0.3428,-0.4875,0.1447,42.3823,19.7066
2010-06-22,6.11535,6.2277,1.2324,1.2354,1.2249,1.2269,0.18,-0.0574,-0.0886,0.0312,43.1063,6.1859,8.24037679425738,7.9779,1.2324,1.2354,1.2249,1.2269,0.18,0.15,0.0837,0.0662,62.9257,7.8535,19.5398320196397,19.8515,1.2324,1.2354,1.2249,1.2269,0.18,-0.344,-0.5237,0.1797,47.1201,19.6642
2010-06-21,6.1275,6.2488,1.2426,1.2467,1.2302,1.2314,0.17,-0.0523,-0.0964,0.0441,55.5331,6.1827,8.12964249956003,7.9308,1.2426,1.2467,1.2302,1.2314,0.17,0.1364,0.0671,0.0693,70.9776,7.7966,19.6763151303706,19.855,1.2426,1.2467,1.2302,1.2314,0.17,-0.3699,-0.5686,0.1988,56.3737,19.5952
2010-06-18,6.2915,6.2287,1.238,1.2416,1.235,1.2387,0.18,-0.0662,-0.1074,0.0412,54.6521,6.1779,8.24711714263026,7.8364,1.238,1.2416,1.235,1.2387,0.18,0.1002,0.0498,0.0504,67.2696,7.7382,20.0478524873602,19.7549,1.238,1.2416,1.235,1.2387,0.18,-0.4453,-0.6183,0.173,50.5998,19.5224
2010-06-17,6.2945,6.2075,1.2298,1.2412,1.2239,1.2377,0.19,-0.0814,-0.1177,0.0363,55.4819,6.1772,8.18079692917565,7.7573,1.2298,1.2412,1.2239,1.2377,0.19,0.0692,0.0372,0.032,66.0868,7.696,19.994775722076,19.7015,1.2298,1.2412,1.2239,1.2377,0.19,-0.5035,-0.6615,0.158,53.556,19.5019
2010-06-16,6.345,6.1787,1.2322,1.2354,1.2252,1.2301,0.19,-0.1009,-0.1268,0.0259,52.0822,6.1747,8.04177724398497,7.6717,1.2322,1.2354,1.2252,1.2301,0.19,0.0337,0.0292,0.0044,58.2732,7.6796,19.956863746873,19.6044,1.2322,1.2354,1.2252,1.2301,0.19,-0.5851,-0.7011,0.1159,52.3697,19.5012
2010-06-15,6.342,6.1586,1.2212,1.235,1.2163,1.2325,0.19,-0.1174,-0.1333,0.0159,46.0691,6.1679,7.81429048640021,7.6305,1.2212,1.235,1.2163,1.2325,0.19,0.017,0.0281,-0.0112,52.6275,7.69,20.1559016166888,19.5008,1.2212,1.235,1.2163,1.2325,0.19,-0.6739,-0.73,0.0562,41.6358,19.4701
2010-06-14,6.1915,6.1582,1.2118,1.23,1.2112,1.2213,0.18,-0.1257,-0.1372,0.0116,48.68,6.1767,7.65149903685874,7.6168,1.2118,1.23,1.2112,1.2213,0.18,0.0121,0.0309,-0.0189,53.0058,7.7022,19.331316156023,19.4954,1.2118,1.23,1.2112,1.2213,0.18,-0.7217,-0.7441,0.0223,42.9672,19.4534
2010-06-11,6.1515,6.1463,1.2108,1.2153,1.2043,1.2111,0.18,-0.1397,-0.1401,0.0005,40.3413,6.1859,7.62832908932696,7.5978,1.2108,1.2153,1.2043,1.2111,0.18,0.0047,0.0356,-0.0309,44.2949,7.7125,19.456425674193,19.4704,1.2108,1.2153,1.2043,1.2111,0.18,-0.7808,-0.7497,-0.0311,27.3893,19.4519
2010-06-10,6.1605,6.1634,1.1984,1.2143,1.1954,1.2106,0.18,-0.141,-0.1402,-0.0008,35.7595,6.2038,7.53805656647586,7.6264,1.1984,1.2143,1.1954,1.2106,0.18,0.0189,0.0434,-0.0244,39.9077,7.7196,18.9559876015131,19.578,1.1984,1.2143,1.1954,1.2106,0.18,-0.7815,-0.7419,-0.0397,28.1488,19.5042
2010-06-09,5.8955,6.1997,1.1964,1.2073,1.192,1.1984,0.18,-0.1336,-0.14,0.0065,36.3194,6.2291,7.3180925191287,7.6839,1.1964,1.2073,1.192,1.1984,0.18,0.0472,0.0495,-0.0023,46.3413,7.7354,18.7967573056604,19.6943,1.1964,1.2073,1.192,1.1984,0.18,-0.7781,-0.7319,-0.0461,28.8692,19.5876
2010-06-08,5.94175,6.2406,1.1916,1.201,1.1899,1.1964,0.19,-0.1237,-0.1417,0.0179,39.3415,6.2202,7.50254937415443,7.7099,1.1916,1.201,1.1899,1.1964,0.19,0.0622,0.0501,0.0122,48.2086,7.6989,19.0393939469597,19.8213,1.1916,1.201,1.1899,1.1964,0.19,-0.7692,-0.7204,-0.0488,29.0926,19.6202
2010-06-07,6.1005,6.2719,1.1944,1.1991,1.1874,1.1916,0.19,-0.118,-0.1461,0.0282,47.4086,6.2231,7.55099562808452,7.7299,1.1944,1.1991,1.1874,1.1916,0.19,0.0751,0.047,0.0281,53.7724,7.681,19.1758770576906,19.9715,1.1944,1.1991,1.1874,1.1916,0.19,-0.7491,-0.7082,-0.0409,33.5291,19.7415
2010-06-04,6.1385,6.2674,1.2161,1.2216,1.1947,1.1966,0.19,-0.1285,-0.1532,0.0247,48.552,6.1834,7.7022021038601,7.7205,1.2161,1.2216,1.1947,1.1966,0.19,0.075,0.04,0.035,53.6962,7.6044,19.5549968097209,20.059,1.2161,1.2216,1.1947,1.1966,0.19,-0.7566,-0.698,-0.0586,35.9531,19.8029
2010-06-03,6.438,6.2565,1.2248,1.2327,1.2149,1.2164,0.19,-0.1425,-0.1594,0.0169,48.369,6.1649,7.91750207085996,7.7095,1.2248,1.2327,1.2149,1.2164,0.19,0.074,0.0312,0.0428,61.6657,7.5552,20.3663130790656,20.1187,1.2248,1.2327,1.2149,1.2164,0.19,-0.7767,-0.6833,-0.0933,40.1516,19.9205
2010-06-02,6.3155,6.244,1.2213,1.2273,1.2173,1.2245,0.2,-0.1579,-0.1636,0.0057,43.3113,6.1612,7.94247746884877,7.6495,1.2213,1.2273,1.2173,1.2245,0.2,0.0503,0.0206,0.0298,61.1897,7.5081,20.0630172774414,20.1159,1.2213,1.2273,1.2173,1.2245,0.2,-0.8257,-0.66,-0.1657,32.4172,20.0698
2010-06-01,6.162,6.2536,1.2306,1.2354,1.2108,1.2209,0.2,-0.1639,-0.165,0.0012,45.0015,6.1918,7.84859404508363,7.5805,1.2306,1.2354,1.2108,1.2209,0.2,0.0213,0.0131,0.0082,57.5986,7.4853,19.6308207601269,20.1951,1.2306,1.2354,1.2108,1.2209,0.2,-0.8386,-0.6186,-0.22,22.6915,20.2829
2010-05-28,6.273,6.2547,1.2357,1.2453,1.2262,1.2281,0.19,-0.174,-0.1653,-0.0087,46.9091,6.2082,7.72973522332969,7.5285,1.2357,1.2453,1.2262,1.2281,0.19,-0.0012,0.0111,-0.0122,57.3777,7.4703,19.5625792047615,20.3811,1.2357,1.2453,1.2262,1.2281,0.19,-0.8018,-0.5636,-0.2382,24.5514,20.5451
2010-05-27,6.335,6.2438,1.216,1.2395,1.2151,1.2353,0.2,-0.19,-0.1632,-0.0268,44.8231,6.2296,7.6235145547749,7.467,1.216,1.2395,1.2151,1.2353,0.2,-0.0289,0.0141,-0.0431,50.6394,7.4576,19.7142271055736,20.5563,1.216,1.2395,1.2151,1.2353,0.2,-0.7672,-0.504,-0.2632,22.5234,20.7899
2010-05-26,6.1605,6.2427,1.237,1.2372,1.215,1.2157,0.2,-0.2021,-0.1565,-0.0456,44.9252,6.2744,7.34544509355258,7.4506,1.237,1.2372,1.215,1.2157,0.2,-0.037,0.0249,-0.0619,50.2203,7.4956,18.9635699965537,20.7889,1.237,1.2372,1.215,1.2157,0.2,-0.7033,-0.4382,-0.2651,25.3061,21.0475
2010-05-25,6.243,6.2405,1.2345,1.2388,1.2175,1.2371,0.21,-0.2149,-0.1451,-0.0698,31.9636,6.3062,7.37887601784843,7.4341,1.2345,1.2388,1.2175,1.2371,0.21,-0.0452,0.0404,-0.0856,40.9017,7.5231,19.7673038708578,20.989,1.2345,1.2388,1.2175,1.2371,0.21,-0.6502,-0.372,-0.2783,14.2453,21.2461
2010-05-24,6.106,6.3102,1.2505,1.2517,1.233,1.2345,0.21,-0.195,-0.1276,-0.0674,36.7872,6.3632,7.425215912912,7.4856,1.2505,1.2517,1.233,1.2345,0.21,-0.0221,0.0618,-0.0839,46.7188,7.5607,19.9189517716699,21.3312,1.2505,1.2517,1.233,1.2345,0.21,-0.5282,-0.3024,-0.2258,19.6687,21.466
2010-05-21,6.136,6.3505,1.2468,1.2673,1.2459,1.257,0.2,-0.1874,-0.1108,-0.0766,24.9651,6.399,7.29161257909238,7.4955,1.2468,1.2673,1.2459,1.257,0.2,-0.0167,0.0827,-0.0994,30.4966,7.5697,20.3511482889844,21.5473,1.2468,1.2673,1.2459,1.257,0.2,-0.4573,-0.2459,-0.2114,14.2842,21.6198
2010-05-20,5.9855,6.4518,1.2421,1.2598,1.2295,1.2464,0.2,-0.151,-0.0916,-0.0594,30.1088,6.4494,7.15439834435871,7.6044,1.2421,1.2598,1.2295,1.2464,0.2,0.0349,0.1076,-0.0727,36.8177,7.6024,20.5558729550808,21.8486,1.2421,1.2598,1.2295,1.2464,0.2,-0.3433,-0.1931,-0.1502,19.8307,21.7843
2010-05-19,6.2295,6.5229,1.2173,1.2431,1.2141,1.2424,0.2,-0.1266,-0.0768,-0.0499,33.9124,6.4862,7.47275944161357,7.6768,1.2173,1.2431,1.2141,1.2424,0.2,0.0724,0.1258,-0.0533,43.6693,7.6384,21.4126835946692,22.0448,1.2173,1.2431,1.2141,1.2424,0.2,-0.2715,-0.1556,-0.116,28.252,21.9212
2010-05-18,6.314,6.5779,1.2397,1.2445,1.2156,1.2173,0.21,-0.1082,-0.0643,-0.0439,41.5297,6.4986,7.59372462223404,7.7144,1.2397,1.2445,1.2156,1.2173,0.21,0.0959,0.1391,-0.0432,52.2614,7.649,21.6837542173708,22.1381,1.2397,1.2445,1.2156,1.2173,0.21,-0.2431,-0.1266,-0.1165,33.3852,22.0058
2010-05-17,6.4455,6.5936,1.2348,1.2414,1.2232,1.2398,0.21,-0.1068,-0.0533,-0.0534,36.2403,6.5261,7.64969358640172,7.7103,1.2348,1.2414,1.2232,1.2398,0.21,0.1016,0.1499,-0.0483,49.5376,7.6668,21.8441509720898,22.1932,1.2348,1.2414,1.2232,1.2398,0.21,-0.2303,-0.0974,-0.1329,35.337,22.1204
2010-05-14,6.42665,6.634,1.2522,1.2576,1.2351,1.2358,0.2,-0.0937,-0.04,-0.0537,39.8615,6.5709,7.63765725002157,7.7206,1.2522,1.2576,1.2351,1.2358,0.2,0.1143,0.162,-0.0476,50.0619,7.6943,21.8366028895148,22.2405,1.2522,1.2576,1.2351,1.2358,0.2,-0.2198,-0.0642,-0.1556,36.6356,22.2374
2010-05-13,6.5735,6.6598,1.2627,1.2684,1.2514,1.2523,0.2,-0.0864,-0.0265,-0.0598,46.9752,6.6261,7.77426966793623,7.73,1.2627,1.2684,1.2514,1.2523,0.2,0.1275,0.1739,-0.0463,59.9544,7.7369,22.0705934493403,22.285,1.2627,1.2684,1.2514,1.2523,0.2,-0.2093,-0.0253,-0.184,37.5674,22.3786
2010-05-12,6.6935,6.6516,1.2632,1.274,1.2602,1.2629,0.2,-0.094,-0.0116,-0.0824,40.1947,6.6569,7.88650850468109,7.6877,1.2632,1.274,1.2602,1.2629,0.2,0.1178,0.1854,-0.0676,56.1018,7.7362,22.2215551008405,22.3293,1.2632,1.274,1.2602,1.2629,0.2,-0.1975,0.0207,-0.2182,30.1002,22.5046
2010-05-11,6.523,6.6696,1.2786,1.2803,1.2624,1.2633,0.2,-0.0895,0.009,-0.0985,35.9223,6.7128,7.71890252058756,7.6626,1.2786,1.2803,1.2624,1.2633,0.2,0.1159,0.2024,-0.0864,47.6591,7.7483,21.7988624766398,22.4304,1.2786,1.2803,1.2624,1.2633,0.2,-0.158,0.0752,-0.2332,20.9874,22.651
2010-05-10,6.5645,6.7079,1.2838,1.3094,1.2756,1.2786,0.2,-0.075,0.0337,-0.1087,35.2954,6.7908,7.64277269298313,7.6813,1.2838,1.3094,1.2756,1.2786,0.2,0.1345,0.224,-0.0895,45.6388,7.7947,21.8441509720898,22.6043,1.2838,1.3094,1.2756,1.2786,0.2,-0.0822,0.1336,-0.2158,24.0975,22.8224
2010-05-07,6.249,6.7571,1.2628,1.2798,1.2583,1.2752,0.2,-0.0544,0.0608,-0.1152,30.3923,6.8581,7.09722574655302,7.7149,1.2628,1.2798,1.2583,1.2752,0.2,0.1611,0.2463,-0.0853,36.5757,7.8598,21.2931409441138,22.7615,1.2628,1.2798,1.2583,1.2752,0.2,-0.0097,0.1875,-0.1972,21.5614,22.9726
2010-05-06,6.4355,6.8368,1.2818,1.2857,1.2518,1.2631,0.2,-0.0182,0.0896,-0.1079,32.9871,6.9452,7.40986958402731,7.7997,1.2818,1.2857,1.2518,1.2631,0.2,0.2127,0.2677,-0.0549,47.636,7.9329,21.8743433023899,22.967,1.2818,1.2857,1.2518,1.2631,0.2,0.0892,0.2368,-0.1476,28.6756,23.1379
2010-05-05,6.5465,6.9116,1.2972,1.2996,1.2785,1.2816,0.21,0.0178,0.1166,-0.0988,27.4984,7.0302,7.70280392067911,7.8357,1.2972,1.2996,1.2785,1.2816,0.21,0.2445,0.2814,-0.0369,46.4846,7.9461,22.5310264864161,23.1076,1.2972,1.2996,1.2785,1.2816,0.21,0.1633,0.2737,-0.1104,31.2026,23.2473
2010-05-04,6.4915,7.0253,1.3189,1.3214,1.2961,1.2969,0.21,0.0737,0.1413,-0.0675,38.2423,7.1161,7.78389873704034,7.8849,1.3189,1.3214,1.2961,1.2969,0.21,0.284,0.2906,-0.0066,61.4788,7.9635,22.7423727985165,23.2491,1.3189,1.3214,1.2961,1.2969,0.21,0.2418,0.3013,-0.0596,46.6037,23.3651
2010-05-03,6.8745,7.0796,1.3327,1.333,1.3154,1.3187,0.2,0.1053,0.1582,-0.0529,41.2438,7.1571,8.01469548712964,7.8792,1.3327,1.333,1.3154,1.3187,0.2,0.3001,0.2923,0.0079,63.2479,7.9203,23.2933828264925,23.2963,1.3327,1.333,1.3154,1.3187,0.2,0.2807,0.3162,-0.0355,51.1479,23.4179
2010-04-30,6.855,7.1284,1.3244,1.3343,1.3222,1.329,0.2,0.1359,0.1714,-0.0355,50.7968,7.1828,7.85641766373072,7.8659,1.3244,1.3343,1.3222,1.329,0.2,0.3134,0.2903,0.0231,74.3321,7.8698,23.0480701428045,23.3288,1.3244,1.3343,1.3222,1.329,0.2,0.3148,0.3251,-0.0102,66.7744,23.4255
2010-04-29,7.0865,7.1413,1.3203,1.3279,1.3181,1.3242,0.19,0.1517,0.1803,-0.0286,47.3751,7.2002,8.08360351290598,7.8131,1.3203,1.3279,1.3181,1.3242,0.19,0.309,0.2845,0.0245,68.6453,7.8074,23.4013204073152,23.3014,1.3203,1.3279,1.3181,1.3242,0.19,0.3231,0.3276,-0.0045,63.2364,23.4043
2010-04-28,6.9675,7.1717,1.316,1.3266,1.3112,1.3205,0.2,0.1763,0.1874,-0.0112,53.8013,7.2225,7.87176399261541,7.7905,1.316,1.3266,1.3112,1.3205,0.2,0.3181,0.2784,0.0397,69.1495,7.7555,23.3311232393676,23.2915,1.316,1.3266,1.3112,1.3205,0.2,0.3396,0.3288,0.0109,62.983,23.396
2010-04-27,7.101,7.1811,1.339,1.3414,1.3142,1.3165,0.2,0.1923,0.1902,0.0021,62.8917,7.2113,7.88500396263357,7.7614,1.339,1.3414,1.3142,1.3165,0.2,0.3245,0.2685,0.056,78.1823,7.7014,23.28206070263,23.281,1.339,1.3414,1.3142,1.3165,0.2,0.3566,0.326,0.0306,64.1773,23.3862
2010-04-26,7.3555,7.1597,1.3344,1.3416,1.3289,1.3391,0.2,0.195,0.1897,0.0053,57.7965,7.1897,8.10948163612329,7.699,1.3344,1.3416,1.3289,1.3391,0.2,0.3156,0.2545,0.0611,90.3654,7.6249,23.4820848908678,23.2631,1.3344,1.3416,1.3289,1.3391,0.2,0.3708,0.3184,0.0524,66.0563,23.3258
2010-04-23,7.1815,7.1596,1.3284,1.34,1.3198,1.3384,0.2,0.2076,0.1883,0.0192,65.28,7.1737,8.14950245458727,7.5919,1.3284,1.34,1.3198,1.3384,0.2,0.2855,0.2392,0.0463,89.0721,7.5356,23.3688636522426,23.2329,1.3284,1.34,1.3198,1.3384,0.2,0.3797,0.3053,0.0744,70.5156,23.2692
2010-04-22,7.5045,7.1353,1.3388,1.3421,1.3257,1.3287,0.2,0.2094,0.1835,0.0259,71.5108,7.1504,8.01829134262321,7.4869,1.3388,1.3421,1.3257,1.3287,0.2,0.2548,0.2276,0.0272,84.3264,7.4557,23.6934312029682,23.1759,1.3388,1.3421,1.3257,1.3287,0.2,0.3762,0.2867,0.0895,69.271,23.1809
2010-04-21,7.3215,7.0875,1.3442,1.345,1.3356,1.3386,0.2,0.2005,0.1771,0.0234,68.4516,7.0889,7.80014779115354,7.4239,1.3442,1.345,1.3356,1.3386,0.2,0.2419,0.2208,0.0211,86.2806,7.4022,23.6496523240331,23.1196,1.3442,1.345,1.3356,1.3386,0.2,0.3725,0.2643,0.1082,80.3352,23.0511
2010-04-20,7.21,7.0495,1.3487,1.3523,1.3425,1.344,0.2,0.1955,0.1712,0.0243,66.063,7.0428,7.35991878804971,7.343,1.3487,1.3523,1.3425,1.344,0.2,0.2201,0.2155,0.0045,77.9101,7.3447,23.6707869552432,23.0022,1.3487,1.3523,1.3425,1.344,0.2,0.34,0.2373,0.1028,79.2011,22.8873
2010-04-19,7.1215,7.018,1.3473,1.3498,1.3413,1.3488,0.2,0.1932,0.1651,0.028,63.301,6.9798,7.43454407360661,7.3129,1.3473,1.3498,1.3413,1.3488,0.2,0.2205,0.2144,0.0061,75.969,7.3136,23.4284935045852,22.8771,1.3473,1.3498,1.3413,1.3488,0.2,0.3021,0.2116,0.0906,73.5943,22.7311
2010-04-16,7.10855,6.9958,1.3578,1.3581,1.3469,1.3502,0.21,0.1949,0.1581,0.0368,72.3615,6.9323,7.44447405112023,7.2861,1.3578,1.3581,1.3469,1.3502,0.21,0.2225,0.2129,0.0096,82.634,7.2773,23.1499692575672,22.7996,1.3578,1.3581,1.3469,1.3502,0.21,0.2839,0.1889,0.095,74.3965,22.6073
2010-04-15,7.291,6.9407,1.3649,1.3667,1.3517,1.3581,0.22,0.1814,0.1489,0.0324,71.8891,6.8869,7.49021212936478,7.2431,1.3649,1.3667,1.3517,1.3581,0.22,0.2171,0.2105,0.0066,79.7351,7.244,23.3009309090675,22.7016,1.3649,1.3667,1.3517,1.3581,0.22,0.255,0.1652,0.0898,75.5077,22.4986
2010-04-14,7.214,6.877,1.3613,1.368,1.3593,1.365,0.2,0.1631,0.1408,0.0223,65.0267,6.8442,7.39301871309511,7.2092,1.3613,1.368,1.3593,1.365,0.2,0.2155,0.2088,0.0067,79.1744,7.213,23.2631904961924,22.5769,1.3613,1.368,1.3593,1.365,0.2,0.2121,0.1427,0.0694,75.1739,22.4095
2010-04-13,7.008,6.8459,1.3585,1.3627,1.3543,1.3615,0.2,0.1589,0.1353,0.0237,68.1941,6.8212,7.29492257159692,7.1711,1.3585,1.3627,1.3543,1.3615,0.2,0.212,0.2071,0.0048,74.8989,7.1869,22.9839114409169,22.4294,1.3585,1.3627,1.3543,1.3615,0.2,0.1566,0.1254,0.0312,66.3784,22.3219
2010-04-12,7.06,6.7979,1.3628,1.3692,1.3563,1.3584,0.19,0.1467,0.1293,0.0174,66.1428,6.7919,7.29070985386387,7.1474,1.3628,1.3692,1.3563,1.3584,0.19,0.2148,0.2059,0.0089,76.3004,7.1603,22.8857863674417,22.3565,1.3628,1.3692,1.3563,1.3584,0.19,0.1327,0.1176,0.0151,69.8589,22.2887
2010-04-09,7.003,6.753,1.3355,1.3501,1.3337,1.3499,0.19,0.1353,0.125,0.0103,68.4692,6.7664,7.27566443338868,7.1161,1.3355,1.3501,1.3337,1.3499,0.19,0.2143,0.2037,0.0106,75.3607,7.1204,22.9008825325918,22.2506,1.3355,1.3501,1.3337,1.3499,0.19,0.0925,0.1138,-0.0213,64.8881,22.2767
2010-04-08,7.048,6.6901,1.334,1.3366,1.3279,1.3357,0.19,0.115,0.1224,-0.0074,57.1459,6.7108,7.22029728604001,7.0831,1.334,1.3366,1.3279,1.3357,0.19,0.2128,0.2011,0.0118,74.1757,7.0874,22.5838630644412,22.1715,1.334,1.3366,1.3279,1.3357,0.19,0.0628,0.1191,-0.0563,48.9878,22.2699
2010-04-07,6.7435,6.6801,1.3394,1.3409,1.3324,1.3336,0.19,0.1181,0.1243,-0.0061,61.2642,6.6805,7.23985633265775,7.0493,1.3394,1.3409,1.3324,1.3336,0.19,0.2109,0.1981,0.0128,73.3364,7.0489,22.1536223576654,22.1805,1.3394,1.3409,1.3324,1.3336,0.19,0.0726,0.1332,-0.0606,43.098,22.3001
2010-04-06,6.778,6.6539,1.3483,1.3497,1.3353,1.3394,0.2,0.114,0.1258,-0.0118,48.6649,6.6551,7.20796004125036,7.0128,1.3483,1.3497,1.3353,1.3394,0.2,0.2077,0.1949,0.0127,71.5815,7.0065,22.1309781099404,22.2183,1.3483,1.3497,1.3353,1.3394,0.2,0.0962,0.1484,-0.0521,42.726,22.3325
2010-04-05,6.5745,6.6744,1.3491,1.3538,1.3457,1.3482,0.2,0.1311,0.1287,0.0024,54.0878,6.65,7.17636465825248,6.9785,1.3491,1.3538,1.3457,1.3482,0.2,0.2051,0.1918,0.0134,67.4965,6.9531,22.0932376970653,22.2662,1.3491,1.3538,1.3457,1.3482,0.2,0.1258,0.1614,-0.0356,42.0441,22.3589
2010-04-01,6.5905,6.6815,1.3507,1.3585,1.3458,1.3566,0.17,0.1428,0.1281,0.0147,66.1726,6.6543,7.10053573905756,6.958,1.3507,1.3585,1.3458,1.3566,0.17,0.2087,0.1884,0.0203,75.0702,6.9225,22.0102087887401,22.3282,1.3507,1.3585,1.3458,1.3566,0.17,0.1632,0.1703,-0.0071,47.6624,22.4065
2010-03-31,6.7885,6.6573,1.342,1.3546,1.3385,1.3506,0.09,0.1407,0.1245,0.0163,67.0872,6.6304,7.07134762333571,6.9161,1.342,1.3546,1.3385,1.3506,0.09,0.2026,0.1833,0.0193,72.8933,6.8822,22.1064468415716,22.367,1.342,1.3546,1.3385,1.3506,0.09,0.1917,0.1721,0.0196,56.6419,22.4274
2010-03-30,6.82895,6.6256,1.3473,1.3537,1.3396,1.3416,0.16,0.1349,0.1204,0.0145,66.5463,6.6124,7.09677438393877,6.8784,1.3473,1.3537,1.3396,1.3416,0.16,0.198,0.1785,0.0195,76.2262,6.8503,22.470641825816,22.3657,1.3473,1.3537,1.3396,1.3416,0.16,0.2029,0.1672,0.0358,56.3869,22.4169
2010-03-29,6.756,6.5898,1.3411,1.3525,1.3405,1.3475,0.16,0.1269,0.1168,0.0101,65.8268,6.5899,6.99281052845526,6.8248,1.3411,1.3525,1.3405,1.3475,0.16,0.1859,0.1736,0.0123,72.5718,6.813,22.3347763394657,22.3659,1.3411,1.3525,1.3405,1.3475,0.16,0.2152,0.1583,0.0569,58.8801,22.401
2010-03-26,6.753,6.5501,1.3286,1.3425,1.3268,1.3407,0.17,0.1167,0.1142,0.0024,64.9561,6.5716,6.94797517543921,6.7833,1.3286,1.3425,1.3268,1.3407,0.17,0.1787,0.1706,0.0081,67.5206,6.79,22.3876129174908,22.3527,1.3286,1.3425,1.3268,1.3407,0.17,0.2215,0.144,0.0774,72.6044,22.361
2010-03-25,6.7365,6.5068,1.3322,1.3387,1.3268,1.3285,0.17,0.1043,0.1136,-0.0093,52.9524,6.5681,6.82008910140016,6.7598,1.3322,1.3387,1.3268,1.3285,0.17,0.1793,0.1685,0.0108,71.9616,6.7853,22.6517958076163,22.2728,1.3322,1.3387,1.3268,1.3285,0.17,0.1971,0.1247,0.0724,68.62,22.3029
